path,locus,ntaxa,chars_count,site_count,conserved_sites,proportion_cons_sites,variable_sites,proportion_var_sites,parsimony_informative_sites,proportion_pars_inf_sites,missing_data,proportion_missing_data,gc_content,at_content,?,-,A,C,G,T,N,R,Y,S,W,K,M,B,D,H,V,.,
shrew-nexus-clean-trimmed/uce-2119.nexus,uce-2119,77,25102,326,260,0.7975460122699386,66,0.20245398773006135,18,0.05521472392638037,627,0.02497808939526731,0.4287706158871803,0.5462512947175524,0,627,6263,5461,5302,7449,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2120.nexus,uce-2120,76,47804,629,550,0.8744038155802861,79,0.12559618441971382,22,0.034976152623211444,2453,0.05131369759852732,0.37304409672830724,0.5756422056731654,0,2453,13557,8150,9683,13961,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2122.nexus,uce-2122,80,55120,689,653,0.9477503628447025,36,0.05224963715529753,8,0.011611030478955007,3810,0.06912191582002902,0.33245645863570394,0.598421625544267,0,3810,15958,8775,9550,17027,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2124.nexus,uce-2124,70,19950,285,245,0.8596491228070176,40,0.14035087719298245,23,0.08070175438596491,296,0.014837092731829574,0.3312781954887218,0.6538847117794486,0,296,6770,3375,3234,6275,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2125.nexus,uce-2125,65,44005,677,583,0.8611521418020679,94,0.13884785819793205,52,0.07680945347119646,7968,0.181070332916714,0.32091807749119416,0.4980115895920918,0,7968,10606,6739,7383,11309,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2126.nexus,uce-2126,60,38460,641,537,0.8377535101404057,104,0.1622464898595944,34,0.0530421216848674,8050,0.20930837233489338,0.3670826833073323,0.4236089443577743,0,8050,7162,7033,7085,9130,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2127.nexus,uce-2127,72,41040,570,461,0.8087719298245614,109,0.1912280701754386,48,0.08421052631578947,8507,0.20728557504873293,0.3901072124756335,0.4026072124756335,0,8507,8627,7118,8892,7896,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2129.nexus,uce-2129,69,43263,627,510,0.8133971291866029,117,0.18660287081339713,46,0.0733652312599681,3843,0.08882879134595381,0.30226752652381944,0.6089036821302267,0,3843,12562,6439,6638,13781,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2131.nexus,uce-2131,81,59859,739,638,0.8633288227334236,101,0.13667117726657646,31,0.04194857916102842,5089,0.08501645533670793,0.3039309042917523,0.6110526403715398,0,5089,18816,8056,10137,17761,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2134.nexus,uce-2134,35,19810,566,529,0.9346289752650176,37,0.06537102473498234,10,0.0176678445229682,2261,0.11413427561837455,0.27990913679959617,0.6059565875820293,0,2261,5630,2186,3359,6374,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2135.nexus,uce-2135,76,48868,643,491,0.7636080870917574,152,0.2363919129082426,75,0.1166407465007776,5162,0.10563149709421298,0.27973315871326837,0.6146353441925186,0,5162,15614,7656,6014,14422,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2136.nexus,uce-2136,72,29736,413,364,0.8813559322033898,49,0.11864406779661017,21,0.05084745762711865,1153,0.03877454936776971,0.3744283023944041,0.5867971482378262,0,1153,8404,5113,6021,9045,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2138.nexus,uce-2138,72,37152,516,489,0.9476744186046512,27,0.05232558139534884,11,0.02131782945736434,1834,0.04936477174849268,0.3205211024978467,0.6301141257536607,0,1834,10306,5067,6841,13104,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2140.nexus,uce-2140,70,65100,930,856,0.9204301075268817,74,0.07956989247311828,19,0.02043010752688172,14078,0.21625192012288785,0.28433179723502305,0.4994162826420891,0,14078,16851,10680,7830,15661,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2142.nexus,uce-2142,84,74088,882,841,0.953514739229025,41,0.046485260770975055,9,0.01020408163265306,9041,0.12203055825504805,0.31986286578123313,0.5581065759637188,0,9041,18486,11747,11951,22863,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2145.nexus,uce-2145,75,53475,713,630,0.8835904628330996,83,0.11640953716690042,16,0.02244039270687237,5579,0.1043291257597008,0.3313510986442263,0.5643197755960729,0,5579,15673,9210,8509,14504,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2146.nexus,uce-2146,69,50853,737,548,0.7435549525101763,189,0.2564450474898236,76,0.10312075983717775,3620,0.07118557410575581,0.4830393487109905,0.4457750771832537,0,3620,11799,12223,12341,10870,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2147.nexus,uce-2147,75,96825,1291,1053,0.8156467854376452,238,0.18435321456235476,79,0.061192873741285826,21934,0.22653240382132714,0.29470694552026855,0.47876065065840434,0,21934,22740,12599,15936,23616,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2149.nexus,uce-2149,76,18772,247,209,0.8461538461538461,38,0.15384615384615385,10,0.04048582995951417,174,0.009269124227572981,0.4089601534199872,0.5817707223524398,0,174,4514,3324,4353,6407,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2151.nexus,uce-2151,71,59782,842,733,0.8705463182897862,109,0.12945368171021376,43,0.0510688836104513,6322,0.1057508949182028,0.3963400354621793,0.49790906961961795,0,6322,15301,12272,11422,14465,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2152.nexus,uce-2152,71,48990,690,529,0.7666666666666667,161,0.23333333333333334,56,0.08115942028985507,3872,0.07903653806899368,0.33878342518881405,0.5821800367421923,0,3872,14417,8009,8588,14104,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2155.nexus,uce-2155,45,27720,616,557,0.9042207792207793,59,0.09577922077922078,17,0.027597402597402596,7517,0.2711760461760462,0.23531746031746031,0.4935064935064935,0,7517,7107,2765,3758,6573,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2156.nexus,uce-2156,62,50716,818,737,0.9009779951100244,81,0.09902200488997555,36,0.044009779951100246,15452,0.30467702500197175,0.32956069090622286,0.36576228409180533,0,15452,10574,9166,7548,7976,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2157.nexus,uce-2157,55,31240,568,504,0.8873239436619719,64,0.11267605633802817,28,0.04929577464788732,6923,0.22160691421254802,0.2884763124199744,0.4899167733674776,0,6923,8426,3290,5722,6879,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2160.nexus,uce-2160,60,30060,501,380,0.7584830339321357,121,0.24151696606786427,19,0.03792415169660679,4596,0.1528942115768463,0.3343646041250832,0.5127411842980705,0,4596,7797,5249,4802,7616,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2162.nexus,uce-2162,72,70128,974,826,0.8480492813141683,148,0.15195071868583163,32,0.03285420944558522,16112,0.2297513118868355,0.2916666666666667,0.4785820214464978,0,16112,18682,9410,11044,14880,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2163.nexus,uce-2163,50,37000,740,591,0.7986486486486486,149,0.20135135135135135,30,0.04054054054054054,11961,0.3232702702702703,0.25754054054054054,0.4191891891891892,0,11961,6977,4899,4630,8533,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2165.nexus,uce-2165,58,48604,838,705,0.8412887828162291,133,0.15871121718377088,41,0.04892601431980907,19928,0.4100074067977944,0.2245288453625216,0.365463747839684,0,19928,8552,5918,4995,9211,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2166.nexus,uce-2166,79,21962,278,245,0.8812949640287769,33,0.11870503597122302,6,0.02158273381294964,259,0.011793097167835352,0.5444859302431473,0.4437209725890174,0,259,4962,6850,5108,4783,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2169.nexus,uce-2169,70,29050,415,302,0.727710843373494,113,0.27228915662650605,37,0.0891566265060241,2019,0.06950086058519793,0.5375559380378657,0.39294320137693634,0,2019,7317,8017,7599,4098,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2172.nexus,uce-2172,78,48750,625,499,0.7984,126,0.2016,63,0.1008,4688,0.09616410256410256,0.3929846153846154,0.510851282051282,0,4688,12935,7972,11186,11969,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2175.nexus,uce-2175,77,82544,1072,944,0.8805970149253731,128,0.11940298507462686,23,0.021455223880597014,28188,0.34149059895328554,0.21011823996898624,0.44839116107772825,0,28188,18923,8478,8866,18089,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2177.nexus,uce-2177,65,63115,971,844,0.8692070030895983,127,0.13079299691040164,56,0.057672502574665295,9023,0.14296126118989147,0.34959993662362354,0.507438802186485,0,9023,17315,12462,9603,14712,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2178.nexus,uce-2178,71,64681,911,740,0.8122941822173436,171,0.1877058177826564,62,0.06805708013172337,8328,0.1287549666826425,0.2854006586169045,0.585844374700453,0,8328,18214,9099,9361,19679,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2179.nexus,uce-2179,77,20713,269,193,0.7174721189591078,76,0.2825278810408922,37,0.137546468401487,976,0.047120166079273884,0.3568290445613866,0.5960507893593395,0,976,6014,3943,3448,6332,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2181.nexus,uce-2181,4,1008,252,161,0.6388888888888888,91,0.3611111111111111,1,0.003968253968253968,128,0.12698412698412698,0.37103174603174605,0.501984126984127,0,128,258,181,193,248,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2183.nexus,uce-2183,29,12006,414,380,0.9178743961352657,34,0.0821256038647343,9,0.021739130434782608,2694,0.22438780609695153,0.4155422288855572,0.3600699650174913,0,2694,1967,2534,2455,2356,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2185.nexus,uce-2185,69,16836,244,219,0.8975409836065574,25,0.10245901639344263,5,0.020491803278688523,178,0.010572582561178427,0.4189237348538845,0.570503682584937,0,178,5038,3424,3629,4567,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2190.nexus,uce-2190,69,55683,807,652,0.8079306071871127,155,0.19206939281288724,34,0.042131350681536554,11640,0.2090404611820484,0.30111524163568776,0.4898442971822639,0,11640,11054,7963,8804,16222,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2194.nexus,uce-2194,31,13454,434,342,0.7880184331797235,92,0.2119815668202765,16,0.03686635944700461,1775,0.13193102423071207,0.3763936375799019,0.4916753381893861,0,1775,3565,2417,2647,3050,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2196.nexus,uce-2196,73,61685,845,660,0.7810650887573964,185,0.21893491124260356,68,0.08047337278106509,6795,0.11015643997730404,0.29483667017913595,0.59500688984356,0,6795,20522,8632,9555,16181,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2198.nexus,uce-2198,72,54072,751,539,0.7177097203728362,212,0.2822902796271638,87,0.11584553928095873,10320,0.1908566355969818,0.2845280366918183,0.5246153277111999,0,10320,14961,6049,9336,13406,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2201.nexus,uce-2201,70,28560,408,315,0.7720588235294118,93,0.22794117647058823,29,0.07107843137254902,1127,0.03946078431372549,0.3064075630252101,0.6541316526610644,0,1127,10800,4224,4527,7882,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2202.nexus,uce-2202,48,17616,367,316,0.8610354223433242,51,0.13896457765667575,6,0.01634877384196185,1197,0.06794959128065395,0.30631244323342416,0.6257379654859219,0,1197,5957,3136,2260,5066,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2204.nexus,uce-2204,74,81622,1103,838,0.7597461468721668,265,0.24025385312783318,80,0.07252946509519492,26992,0.33069515571782115,0.28075763887187277,0.388547205410306,0,26992,16382,10891,12025,15332,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2205.nexus,uce-2205,57,34371,603,500,0.8291873963515755,103,0.17081260364842454,26,0.04311774461028192,9100,0.2647580809403276,0.25608798114689707,0.47915393791277533,0,9100,7651,4558,4244,8818,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2206.nexus,uce-2206,78,66300,850,710,0.8352941176470589,140,0.16470588235294117,64,0.07529411764705882,14338,0.21625942684766214,0.3171342383107089,0.46660633484162894,0,14338,16829,10655,10371,14107,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2209.nexus,uce-2209,85,68935,811,484,0.5967940813810111,327,0.4032059186189889,137,0.16892725030826142,10411,0.15102632915064917,0.40747080583158046,0.44150286501777036,0,10411,16054,13265,14824,14381,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2210.nexus,uce-2210,76,25308,333,327,0.9819819819819819,6,0.018018018018018018,3,0.009009009009009009,155,0.006124545598229809,0.35218112849691796,0.6416943259048522,0,155,8006,4757,4156,8234,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2211.nexus,uce-2211,79,48980,620,416,0.6709677419354839,204,0.32903225806451614,64,0.1032258064516129,6462,0.13193140057166192,0.35571661902817475,0.5123519804001634,0,6462,12126,9305,8118,12969,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2212.nexus,uce-2212,9,5301,589,502,0.8522920203735145,87,0.14770797962648557,3,0.0050933786078098476,1553,0.29296359177513676,0.4182229767968308,0.28881343142803245,0,1553,625,1207,1010,906,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2213.nexus,uce-2213,64,38976,609,424,0.6962233169129721,185,0.30377668308702793,78,0.12807881773399016,2888,0.0740968801313629,0.3130387931034483,0.6128643267651889,0,2888,13046,5890,6311,10841,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2217.nexus,uce-2217,10,5090,509,416,0.8172888015717092,93,0.18271119842829076,22,0.043222003929273084,862,0.1693516699410609,0.3412573673870334,0.4893909626719057,0,862,1137,742,995,1354,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2219.nexus,uce-2219,74,38924,526,366,0.6958174904942965,160,0.3041825095057034,60,0.11406844106463879,1104,0.028362963724180453,0.3938444147569623,0.5777926215188572,0,1104,11961,7930,7400,10529,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2220.nexus,uce-2220,33,15312,464,359,0.7737068965517241,105,0.22629310344827586,26,0.05603448275862069,2878,0.18795715778474398,0.2347831765935214,0.5772596656217346,0,2878,5094,1645,1950,3745,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2222.nexus,uce-2222,69,39330,570,506,0.887719298245614,64,0.11228070175438597,18,0.031578947368421054,1906,0.048461734045258074,0.35395372489194,0.5975845410628019,0,1906,13034,6738,7183,10469,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2223.nexus,uce-2223,83,71463,861,675,0.7839721254355401,186,0.21602787456445993,55,0.06387921022067364,22742,0.31823461091753774,0.32927528931055233,0.3524900997719099,0,22742,12456,11863,11668,12734,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2225.nexus,uce-2225,23,14605,635,507,0.7984251968503937,128,0.2015748031496063,30,0.047244094488188976,3136,0.21472098596371106,0.21307771311194795,0.572201300924341,0,3136,4263,1425,1687,4094,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2229.nexus,uce-2229,46,10856,236,226,0.9576271186440678,10,0.0423728813559322,6,0.025423728813559324,111,0.010224760501105379,0.235445836403832,0.7543294030950627,0,111,4427,1372,1184,3762,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2230.nexus,uce-2230,63,29232,464,383,0.8254310344827587,81,0.17456896551724138,25,0.05387931034482758,3786,0.12951559934318554,0.2546524356869184,0.615831964969896,0,3786,8649,3554,3890,9353,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2233.nexus,uce-2233,67,71556,1068,921,0.8623595505617978,147,0.13764044943820225,49,0.04588014981273408,20707,0.28938174297054053,0.27080887696349715,0.4398093800659623,0,20707,15039,8903,10475,16432,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2235.nexus,uce-2235,72,31608,439,398,0.9066059225512528,41,0.09339407744874716,7,0.015945330296127564,1620,0.05125284738041002,0.3153948367501898,0.6333523158694001,0,1620,10466,5121,4848,9553,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2238.nexus,uce-2238,79,27097,343,284,0.8279883381924198,59,0.17201166180758018,40,0.11661807580174927,331,0.01221537439568956,0.40591209358969627,0.5818725320146142,0,331,6643,5095,5904,9124,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2239.nexus,uce-2239,50,33250,665,520,0.7819548872180451,145,0.21804511278195488,29,0.04360902255639098,6101,0.18348872180451128,0.31942857142857145,0.4970827067669173,0,6101,7474,5775,4846,9054,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2243.nexus,uce-2243,46,9982,217,203,0.9354838709677419,14,0.06451612903225806,4,0.018433179723502304,370,0.03706672009617311,0.4065317571628932,0.5564015227409337,0,370,2717,1745,2313,2837,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2245.nexus,uce-2245,61,50081,821,641,0.7807551766138855,180,0.2192448233861145,64,0.0779537149817296,8553,0.17078333100377388,0.33320021565064595,0.49601645334558014,0,8553,11592,11069,5618,13249,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2246.nexus,uce-2246,73,36500,500,451,0.902,49,0.098,12,0.024,931,0.025506849315068494,0.5218904109589041,0.4526027397260274,0,931,8146,9549,9500,8374,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2247.nexus,uce-2247,72,47232,656,560,0.8536585365853658,96,0.14634146341463414,48,0.07317073170731707,4259,0.09017191734417344,0.5063516260162602,0.4034764566395664,0,4259,9253,10874,13042,9804,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2248.nexus,uce-2248,72,36288,504,371,0.7361111111111112,133,0.2638888888888889,39,0.07738095238095238,3204,0.0882936507936508,0.3076223544973545,0.6040839947089947,0,3204,11750,5152,6011,10171,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2250.nexus,uce-2250,80,58720,734,621,0.8460490463215259,113,0.1539509536784741,52,0.07084468664850137,6373,0.10853201634877384,0.34376702997275205,0.5477009536784742,0,6373,14905,9214,10972,17256,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2251.nexus,uce-2251,58,45588,786,561,0.7137404580152672,225,0.2862595419847328,38,0.04834605597964377,14284,0.31332806879003244,0.22725278582083006,0.4594191453891375,0,14284,11025,5058,5302,9919,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2252.nexus,uce-2252,3,711,237,193,0.8143459915611815,44,0.18565400843881857,0,0,0,0,0.5682137834036568,0.4317862165963432,0,0,134,223,181,173,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2253.nexus,uce-2253,68,30872,454,379,0.8348017621145375,75,0.16519823788546256,34,0.07488986784140969,585,0.01894920963980306,0.3287121015807204,0.6523386887794765,0,585,9812,6511,3637,10327,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2255.nexus,uce-2255,70,74480,1064,883,0.8298872180451128,181,0.17011278195488722,36,0.03383458646616541,21826,0.2930451127819549,0.2964151450053706,0.41053974221267453,0,21826,16006,11940,10137,14571,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2256.nexus,uce-2256,76,40660,535,374,0.6990654205607477,161,0.30093457943925234,40,0.07476635514018691,4313,0.10607476635514018,0.45951795376291193,0.4344072798819479,0,4313,8801,8366,10318,8862,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2257.nexus,uce-2257,71,63971,901,647,0.7180910099889012,254,0.28190899001109876,95,0.10543840177580466,25405,0.39713307592502856,0.22036547810726737,0.38250144596770413,0,25405,13407,6455,7642,11062,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2260.nexus,uce-2260,29,6003,207,187,0.9033816425120773,20,0.0966183574879227,5,0.024154589371980676,132,0.021989005497251374,0.3343328335832084,0.6436781609195402,0,132,2012,868,1139,1852,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2261.nexus,uce-2261,71,88253,1243,1034,0.831858407079646,209,0.168141592920354,65,0.05229283990345937,32510,0.36837274653552854,0.2700418116098036,0.36158544185466784,0,32510,17450,9646,14186,14461,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2265.nexus,uce-2265,76,36632,482,380,0.7883817427385892,102,0.21161825726141079,37,0.07676348547717843,2284,0.06234985804760865,0.3122133653636165,0.6254367765887748,0,2284,11375,5736,5701,11536,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2266.nexus,uce-2266,70,42140,602,447,0.7425249169435216,155,0.2574750830564784,69,0.11461794019933555,4616,0.10953962980541053,0.36604176554342666,0.5244186046511627,0,4616,10486,5759,9666,11613,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2267.nexus,uce-2267,67,34974,522,405,0.7758620689655172,117,0.22413793103448276,46,0.08812260536398467,3108,0.08886601475381713,0.3212386344141362,0.5898953508320467,0,3108,10556,5165,6070,10075,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2273.nexus,uce-2273,69,41331,599,474,0.7913188647746243,125,0.20868113522537562,34,0.05676126878130217,8765,0.21206842321743968,0.32300210495753795,0.46492947182502237,0,8765,10654,6056,7294,8562,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2274.nexus,uce-2274,67,46699,697,508,0.7288378766140603,189,0.27116212338593976,68,0.0975609756097561,6514,0.1394890682884002,0.28739373434120646,0.5731171973703933,0,6514,13845,7024,6397,12919,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2275.nexus,uce-2275,43,33626,782,592,0.7570332480818415,190,0.24296675191815856,65,0.08312020460358056,11769,0.3499970261107476,0.23704871230595373,0.4129542615832986,0,11769,5842,4048,3923,8044,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2276.nexus,uce-2276,3,768,256,251,0.98046875,5,0.01953125,0,0,0,0,0.5208333333333334,0.4791666666666667,0,0,191,136,264,177,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2277.nexus,uce-2277,4,1992,498,406,0.8152610441767069,92,0.18473895582329317,17,0.03413654618473896,210,0.10542168674698796,0.3990963855421687,0.4954819277108434,0,210,373,347,448,614,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2278.nexus,uce-2278,71,18105,255,235,0.9215686274509803,20,0.0784313725490196,4,0.01568627450980392,477,0.026346313173156586,0.3700635183650925,0.6035901684617508,0,477,5908,2904,3796,5020,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2279.nexus,uce-2279,82,75604,922,769,0.834056399132321,153,0.16594360086767895,61,0.06616052060737528,13100,0.17327125548912756,0.26764456907041956,0.5590841754404529,0,13100,21362,9683,10552,20907,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2282.nexus,uce-2282,77,21560,280,244,0.8714285714285714,36,0.12857142857142856,9,0.03214285714285714,839,0.03891465677179963,0.362430426716141,0.5986549165120594,0,839,7722,3757,4057,5185,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2283.nexus,uce-2283,64,25984,406,370,0.9113300492610837,36,0.08866995073891626,10,0.024630541871921183,361,0.013893165024630541,0.4177955665024631,0.5683112684729064,0,361,7382,5427,5429,7385,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2284.nexus,uce-2284,57,23370,410,371,0.9048780487804878,39,0.0951219512195122,12,0.02926829268292683,1853,0.07928968763371844,0.365982028241335,0.5547282841249465,0,1853,6924,3728,4825,6040,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2287.nexus,uce-2287,72,24552,341,255,0.7478005865102639,86,0.25219941348973607,37,0.10850439882697947,880,0.035842293906810034,0.38184261974584555,0.5823150863473444,0,880,6934,4421,4954,7363,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2288.nexus,uce-2288,79,47637,603,438,0.7263681592039801,165,0.2736318407960199,83,0.13764510779436154,1893,0.03973801876692487,0.5270273107038647,0.4332346705292105,0,1893,7453,15015,10091,13185,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2289.nexus,uce-2289,83,38927,469,422,0.8997867803837953,47,0.10021321961620469,16,0.03411513859275053,646,0.016595165309425335,0.4166773704626609,0.5667274642279138,0,646,12317,6943,9277,9744,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2291.nexus,uce-2291,71,49558,698,657,0.9412607449856734,41,0.05873925501432665,12,0.017191977077363897,6860,0.13842366520037128,0.2964808910771218,0.565095443722507,0,6860,14435,7825,6868,13570,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2293.nexus,uce-2293,69,60444,876,744,0.8493150684931506,132,0.1506849315068493,49,0.05593607305936073,23252,0.38468665210773606,0.2703825028125207,0.34493084507974325,0,23252,10397,7861,8482,10452,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-2294.nexus,uce-2294,79,27492,348,293,0.8419540229885057,55,0.15804597701149425,22,0.06321839080459771,225,0.008184199039720647,0.44711188709442745,0.5447039138658519,0,225,5872,6496,5796,9103,0,0,0,0,0,0,0,0,0,0,0,0,
